Mercury,Venus,Mars
7.527283706623526,10.573447876638916,12.655884007053794
7.712288895003869,10.641287516085635,12.729685777740158
7.895600040528902,10.703574169407151,12.804819405208338
8.074280153673145,10.761133769264278,12.877829786109148
8.271033792700887,10.823423672757155,12.95569372901351
8.454850678752404,10.880445762927177,13.02635021792367
8.64872244900945,10.951976990479846,13.089938884502097
8.840118777482575,11.008274160830116,13.168811639627927
9.02498753461743,11.061175344419777,13.24915469001702
9.217863092929944,11.128791488746655,13.317034204356466
9.396701548947908,11.19144762754131,13.392034946190963
9.585405573057407,11.249199971553534,13.454590294765575
9.770286587403668,11.302123694244369,13.538496962366244
9.948311414506483,11.372356835766277,13.60401778887399
10.120523701864444,11.422399047485602,13.669107505612793
10.29619832753818,11.486757592985064,13.751585363149953
10.460019120441416,11.540264295067077,13.826127440465749
10.631034756786377,11.602262710350944,13.88975521742554
10.787126586816344,11.656264410178759,13.961249944041542
10.947205122769919,11.710017079406844,14.040833308603872
11.087691373771188,11.76904838973823,14.108015452217227
11.236302772709536,11.824330847874648,14.176861429808786
11.372528302888501,11.880269357215768,14.24734712148195
11.511463851309268,11.937143711960578,14.319448313395316
11.639420088647027,11.994352837898342,14.38591672435233
11.756806539192521,12.044571391294918,14.461096085705261
11.886096920351946,12.108848004661716,14.531046073837905
11.984010180235998,12.156257647812506,14.59567059096635
12.081378232635545,12.209021254793521,14.669321729377947
12.184719939333855,12.25899261766643,14.73758799804093
12.272200291716235,12.314422438750425,14.807599400307938
12.357750604377804,12.367416868529983,14.879331302178871
12.432537954898832,12.419585339293741,14.946173423321437
12.49701564374471,12.47592882313778,15.014849316593224
12.57403674243081,12.537962354385979,15.085333937304801
12.61885097780301,12.577328810204495,15.159013820166534
12.66327761679416,12.636332537568011,15.219135980731627
12.707745669472615,12.686827814706087,15.296787244385666
12.743096170083627,12.74278227076018,15.360550120357017
12.769592789122132,12.790699746300042,15.428068576461538
12.789671614236232,12.837959339396585,15.497590135243607
12.799316387995102,12.883574814468226,15.569087963011834
12.795905595150348,12.94111664424674,15.628617981126803
12.792443081757293,12.984005545285322,15.690127469208146
12.782378495413129,13.034880129866941,15.76193516037926
12.765555217067527,13.083734176449779,15.827393973740591
12.731900879287428,13.130133281882557,15.897899232288522
12.701275526497328,13.176835735486726,15.962070667679678
12.663751418912168,13.224314727047295,16.028287494302063
12.618113963663507,13.27798930561401,16.096524469586598
12.554971127007821,13.320183932663992,16.161822298243475
12.494578824434221,13.372359552449971,16.220530200952126
12.423948647672365,13.417320895022225,16.29007673401203
12.34577255581845,13.459468785951398,16.357105489664118
12.265700143081926,13.498473987825438,16.41750590071464
12.165677128709277,13.54874532936537,16.48448967969588
12.077392102602284,13.595973668700598,16.549078524195842
11.972518532038277,13.63646948443768,16.611553208535316
11.856293687320672,13.680036549658777,16.676318538574392
11.74731033045437,13.72363290094864,16.743347932835892
11.618648802679251,13.773227653676535,16.807313884139845
11.49083983005594,13.813942232396949,16.86558922777381
11.364338960097943,13.851516162500046,16.935468697381836
11.220383237661716,13.895502869633757,16.99838227596968
11.070794912742265,13.936032433946187,17.054178373642046
10.921158363470424,13.971184631232957,17.118177473083986
10.76398625045573,14.014353356469933,17.175147743178222
10.609071589917752,14.060910354596533,17.24708091243269
10.436129550748209,14.095481545516636,17.30556557873796
10.27214680580452,14.135377603728879,17.359907833856724
10.094577752437196,14.171877081036232,17.42321439918593
9.925734229768597,14.2148689758295,17.48204221479859
9.741663102366044,14.254297597566847,17.54748130074513
9.556217871103609,14.290055983095376,17.6083275753264
9.376331905388163,14.332543389084858,17.669119955447698
9.193704367663775,14.371708318776859,17.7346694358818
9.007602344686404,14.407515399957065,17.79057053610142
8.816989282062215,14.440782527273237,17.84887951665314
8.621937137325926,14.478953691479228,17.90766595623226
8.435069649979187,14.505895353269304,17.95920376854163
8.247678461239866,14.548254190795541,18.02479680884087
8.062009675012801,14.588899889984852,18.081261017971066
7.874426963278026,14.624722219584207,18.140201211673478
7.688016649305593,14.649590437961056,18.200266481565592
7.5124696338820565,14.68891078330861,18.25427347225849
7.3271890926875916,14.7178802821602,18.309560344257314
7.170160388722137,14.75390456794404,18.377382838696047
6.997092253214902,14.784431000210997,18.42700463992995
6.841410673245686,14.815279275126741,18.49082204770788
6.683300083042807,14.846582098247394,18.535708780621256
6.544875858257359,14.88194207756501,18.603260466918158
6.412253893912809,14.911485506145924,18.65390039643184
6.28322369488784,14.943992103852304,18.70668329768802
6.176544341296354,14.9689177965543,18.761942863147198
6.082047352660122,15.001016632215297,18.820066418586308
5.994147145341029,15.026792738305803,18.88076534465698
5.927174706384147,15.059458821617726,18.924227857431855
5.86747816357249,15.090261760486463,18.980129082806574
5.824448471743914,15.105767110610438,19.02899366755899
5.809414772591126,15.142080438301734,19.090573590125572
5.7958088305257265,15.163314281515108,19.144871375906394
5.805170109479997,15.186089029108187,19.192691317269706
5.844056810127705,15.227320841172292,19.25154019812441
5.877286788986905,15.248006427071049,19.304924242275597
5.939764305088207,15.277607797034195,19.350090439065134
6.0105573784799695,15.29832997421614,19.40909322972096
6.089113235931814,15.318544317264612,19.451118219783663
6.203458712686013,15.34609070740819,19.514266576020734
6.303657668370007,15.366795371839894,19.553621148012457
6.432363484754262,15.38774187462215,19.612266569675214
6.567450037876192,15.415712763281494,19.667353660317396
6.716703060281882,15.443849908620583,19.711684352180562
6.872124853347761,15.464979793067949,19.76279332483139
7.020199427366719,15.479111731620778,19.804951401101697
7.196033629715749,15.508078539909448,19.859650047269213
7.3569694847810805,15.516317217690542,19.9098493213786
7.539363368348816,15.538037199080199,19.950822038201835
7.722072260734161,15.56100896471691,20.006931298927384
7.905453813665601,15.583147948986431,20.053600674193152
8.097067370350823,15.60692474512516,20.10304703272616
8.276243109044103,15.624368787250255,20.14874934083999
8.464986709971848,15.632175152549948,20.197487467504466
8.66330768240399,15.655759323648278,20.24597737823492
8.844258024277673,15.673062878710084,20.291192670713077
9.037034911960891,15.688865478421311,20.335970593999196
9.220721229925564,15.707488659871762,20.387152817399492
9.410047821345012,15.724554047730575,20.432058144004973
9.597541351825477,15.73976175169116,20.46697339618147
9.772108267922535,15.74906346421907,20.517943366721724
9.957369130448061,15.771483760255405,20.57194691807268
10.126253008887344,15.78628835413822,20.602456164253816
10.299131031305507,15.79558482614683,20.653292715690636
10.46859111819733,15.809320035978777,20.69820523620345
10.631354570326398,15.817069892998513,20.72836221219612
10.796684676325414,15.836113790952627,20.779393638891392
10.947620746079945,15.853037563823534,20.82000960614572
11.098468362796734,15.855774973176176,20.85965004500315
11.241072012935422,15.868096924332166,20.906386584008246
11.37634827174344,15.876126731668526,20.94742227578372
11.517855703211426,15.891736846550158,20.991507806729846
11.644075746919547,15.904983495747489,21.03862400443527
11.768024473122072,15.905813402652504,21.071824790463687
11.88024410523622,15.914009551335578,21.11667113917343
11.986901184209371,15.928954767968927,21.159085518991603
12.094978296797393,15.932068290087134,21.19348248872752
12.192805255559525,15.942286536127746,21.23367372830241
12.279759769637188,15.950153604276041,21.28267370421301
12.358580015519582,15.955528822323627,21.312794279493247
12.438142948205732,15.9685753904348,21.354121382065802
12.510143884064643,15.968625488751371,21.39060775200181
12.57433099612063,15.976848875795252,21.430289312092828
12.621129109552758,15.971753191180987,21.459079663396565
12.67048933545978,15.983904404118539,21.50508079501214
12.713614749550972,15.985124334830806,21.54662386546904
12.740117738859402,15.984320442233383,21.57733301406826
12.76812437282783,15.987426309447061,21.61871642813236
12.781549201876901,15.992198097822575,21.648447981321894
12.793846176971178,15.990400245147086,21.681957937418844
12.80482721476553,15.998428047780193,21.718243483302235
12.79189196327111,15.992060530150578,21.75082986922568
12.772736590096892,15.993126648657542,21.779550041265775
12.761022686289683,15.995405590356249,21.82571877396023
12.732921895621601,16.002212347047514,21.86103840168623
12.699421246655298,15.994302110439206,21.892886972713306
12.67009471156392,16.003077828967776,21.93403063734525
12.60831868252068,15.996805931185138,21.964937969409338
12.55549680418899,15.992951572489675,21.992616942965203
12.499999999999998,15.996905950839366,22.03009759397357
12.42045087748428,15.990528446552352,22.05673139882698
12.34719806271852,15.991378927409606,22.086602273776744
12.256010770230253,15.98716047332984,22.12152797615933
12.172501797083457,15.980569451681001,22.15800081234767
12.079888244516171,15.978225808893802,22.18369220846701
11.970338341082929,15.972632844963288,22.220758312892926
11.851143404752133,15.957835066198673,22.2390489904582
11.742478443667675,15.958762483350643,22.27717441687792
11.615584358954997,15.953084341280215,22.302118733429793
11.483736325778295,15.946943280767007,22.330304520986722
11.346127092536907,15.934318309861894,22.356426369167323
11.210017841199004,15.929249825399813,22.385971053318194
11.06704115832231,15.924986656195353,22.410312358376444
10.922069400988073,15.913522551591148,22.44659885149641
10.760041821480064,15.90990257669732,22.47266116862887
10.592157476170753,15.892466768881413,22.4933879173414
10.42966921814877,15.88935807388077,22.517444348771022
10.260487317861662,15.872800635048623,22.544819804114645
10.098440473657307,15.863874053962986,22.580028786518408
9.91072651221897,15.854794227614562,22.605149855729778
9.733760835360608,15.84699971603458,22.625014917122154
9.559691417613854,15.830808570632138,22.652587048723596
9.37157937596433,15.81609623137138,22.679541441572404
9.181987802213637,15.800664542986791,22.695514975430715
8.993519889342547,15.792596366652319,22.720145246014603
8.802096341213268,15.778162123644186,22.748239492321158
8.619617160872053,15.762601308159768,22.7704303867977
8.42330101563514,15.745605736204624,22.792553608580146
8.24410698620536,15.739968233767183,22.821551218092075
8.049875775439023,15.715177377299947,22.841210563365504
7.861838207442329,15.693301118630204,22.85482224826962
7.679355441702122,15.683051361262578,22.881372336466185
7.499813331010312,15.666923756755825,22.898945390563295
7.324950511778219,15.648929675859625,22.913214527865794
7.152433152431415,15.634794530149733,22.947487879940148
6.9937829534523015,15.612703161208183,22.966031437756065
6.838954598474828,15.59463048616414,22.98808386969214
6.676166564728595,15.574453441453413,22.99414273244384
6.536765255078387,15.554629535929168,23.0133548184527
6.397405724197896,15.527153634842414,23.033994442996637
6.281600114620478,15.509513209640074,23.05034706897057
6.179813913055957,15.49911287783917,23.07814767263612
6.070823667345313,15.47628508395991,23.09148760907361
5.991761009920206,15.449132661738654,23.106613771818665
5.927697698094936,15.430829530521033,23.126670750456064
5.8646398013859296,15.399756491581288,23.138820194642594
5.836822765854726,15.384748941727974,23.1643907754985
5.810404460964831,15.367995965642363,23.17357546862374
5.7920376379992575,15.32787330323421,23.18529922170512
5.812486559124244,15.315759857088382,23.201493486411604
5.837619377794343,15.290209285683437,23.210482545608567
5.879838433154434,15.262047700095815,23.233650165223715
5.938728820210602,15.241039990761784,23.24982795635271
6.011464047967017,15.20665643723169,23.259941960374707
6.100114753018996,15.179914360759748,23.263269331716902
6.194876915645701,15.16047492659778,23.28021477564157
6.316153892995325,15.135960491491776,23.3006952685966
6.435440932834363,15.099658936545556,23.30473986123853
6.573233603029791,15.070491033805101,23.32238624154913
6.720267851804718,15.048498263946474,23.333636664695028
6.877863040218234,15.021840766031305,23.347912112221085
7.035481504488517,14.992351383288748,23.35624969895638
7.194616042569609,14.957703700769045,23.368187777403705
7.3686158808829205,14.922908563681546,23.363809620864487
7.552231458317469,14.902083746912712,23.382955330753212
7.725283166331187,14.865964482669803,23.394567745525887
7.914322459945641,14.839898921488652,23.400931605386997
8.09163765871903,14.798756704534338,23.40102775520767
8.291899661718055,14.770253890844259,23.424542684970394
8.481344233080035,14.739148550713503,23.43024541057989
8.666717948566227,14.705730175683218,23.431316651012164
8.858425367975958,14.67499233389919,23.43416522942518
9.038169062370985,14.633075548222937,23.44250199957334
9.228526426250294,14.60707020589687,23.452368750298977
9.418051815529578,14.574378202859977,23.458220307602193
9.599901041156622,14.529700616323792,23.45330040740535
9.780644150565955,14.49662029577929,23.466405775064914
9.955184578901589,14.4618982156562,23.470954390480163
10.143648258885952,14.422926194084194,23.479050236327705
10.304663992581224,14.387970669972884,23.48111155801616
10.471375267843282,14.348045163017852,23.4837922831897
10.64370706098209,14.320621494893299,23.486559986511434
10.793132075537667,14.271790357204663,23.486789904114186
10.960072992457668,14.243707382560201,23.49381195123516
11.105205986383146,14.201609063764572,23.501051040325834
11.239986654796349,14.158619282966825,23.49305429270532
11.39396770225368,14.1226236939175,23.49796799725457
11.518211666747579,14.085822659681613,23.497159402787393
11.644758477529708,14.041456477160764,23.49996808508471
11.769902293562168,14.003035385229875,23.502361583466456
11.881153142687792,13.957582168842853,23.503184890563237
11.991480308952687,13.911222088659214,23.494416357934924
12.095507430447059,13.877651098078521,23.498238231833465
12.194281446645391,13.836347061273074,23.49660613790851
12.282483462231893,13.793364346670465,23.49857016926775
12.366567834286116,13.75658751289723,23.490604504780205
12.443994535517927,13.712202594769378,23.49093655008246
12.506098512325897,13.660442891795272,23.48135643441409
12.567418191498204,13.617084856899439,23.484041389846002
12.623125603431188,13.578136838314746,23.481635377460403
12.673910209560425,13.533177749516186,23.482849060537777
12.710110149011298,13.480726983364066,23.473887620076912
12.741899387453975,13.438935969785703,23.47685881884542
12.77020360056957,13.398824575312567,23.466593276400392
12.78400563203881,13.355916292040765,23.46001065643407
12.79689415444232,13.300770654364356,23.451364565841363
12.802159974004388,13.251584810882056,23.44620438365238
12.783504996674425,13.208425341425071,23.436492911696494
12.785616919022718,13.161891961264534,23.438383050031415
12.765410295012064,13.111834349167166,23.435872076797143
12.729697561214879,13.058120079092548,23.416705575293893
12.70040156845444,13.019927035125813,23.413622103382465
12.654840970948628,12.968380777876627,23.40790464778939
12.608124364868868,12.922728040162417,23.39926921935811
12.558065137591859,12.87323580146033,23.386562380991354
12.484426298392728,12.809999999999999,23.37744639604591
12.420064412071302,12.773946140484544,23.37192546625117
12.345339201496246,12.723714080409069,23.363109810125877
12.260330338127108,12.66793195434835,23.350554597268133
12.160579755916245,12.609159369283903,23.334528064651316
12.063374320645115,12.565961960789155,23.322096818253716
11.963160117627782,12.50849711196353,23.31310361148854
11.851603267068974,12.45708232291976,23.30074033158603
11.738926697104809,12.411031383410487,23.29871455681622
11.604693016189614,12.350489868827069,23.27939002637311
11.483540394843395,12.305267164917632,23.270247097957512
11.345823019948796,12.245705369638777,23.264573926895803
11.207791932401316,12.191082806707533,23.248298862497442
11.063475945651078,12.131809428110879,23.227726965848383
10.908061239285377,12.089023947366472,23.220131351910997
10.752846134861226,12.029580208801967,23.200484908725507
10.599339602069556,11.975328805506761,23.190364378336103
10.423099347123197,11.916496968488685,23.169663355344635
10.264745491243316,11.863072957712095,23.15482671064502
10.084463297568195,11.801016905334896,23.146839957108618
9.900126261821109,11.746156818295932,23.11436782609466
9.731664811325963,11.684357064040793,23.10205618554331
9.537976724651827,11.627630885094348,23.09031398660486
9.358616350721938,11.56949437097404,23.06290744897529
9.172377009259923,11.520212671648036,23.044272607309612
8.988242319830947,11.463027523302907,23.037712560061166
8.79655046026566,11.404775315629854,23.012383622736692
8.604092049716808,11.335029774993977,22.99541041164519
8.42406077850819,11.283195469369483,22.977060299350743
8.221806370865226,11.223176912086881,22.95338754955355
8.049111752237014,11.163744891388374,22.942101037176172
7.864260931581556,11.113460307213051,22.921016556863268
7.668767828015137,11.045890638604023,22.88979903799944
7.497119446827562,10.98240866112712,22.880039335630524
7.316180697604455,10.92831185499389,22.85546980484103
7.152908499344864,10.865196730846616,22.83944832958975
6.98290770381508,10.798356356409062,22.80856198886725
6.822682756804686,10.747474121857657,22.79040368225188
6.6795583686348605,10.684498116430175,22.766453390899514
6.531722590557562,10.612332448618446,22.7400637642026
6.403381918955015,10.554705111939414,22.719526843664678
6.280326424637498,10.491772967425478,22.696486512233562
6.167333297301194,10.428619275819786,22.667355381693735
6.07424892476428,10.369594977625693,22.65110151846925
5.987428496441523,10.299966019361422,22.619129072535042
5.923039760123174,10.235550791237372,22.59727859721166
5.867580421263947,10.175465591313253,22.572053517569017
5.823134894539195,10.112615883143194,22.54047248839296
5.809595510876811,10.046651183354582,22.51943604977709
5.807340182906458,9.984678262217567,22.49224310734703
5.807624299143325,9.91372785585725,22.460997306442117
5.836925560601232,9.851218198781305,22.43299801631516
5.880450663001945,9.787507343547691,22.40631384230793
5.944854918330639,9.720185183421147,22.375129049907176
6.019609621894098,9.654848522892527,22.357034687095695
6.106889551973246,9.587476205967866,22.32089827941519
6.204643422469982,9.524206003651958,22.288225591105274
6.3131687764545,9.453655377683281,22.260368370716602
6.452239921143664,9.386591500646015,22.235759487816015
6.581709504376503,9.326660710029072,22.203373617538393
6.721673898665421,9.253458812789951,22.17544813526888
6.881860213634101,9.188824734426051,22.140815251476173
7.032304032107828,9.114345835000996,22.109430114772294
7.213355668480516,9.052408519283693,22.08069745275271
7.384937372787937,8.989516116009804,22.055969713435864
7.547661889618532,8.917112761426761,22.01454064930722
7.741401681866146,8.846993839717534,21.986632302378645
7.917758521197777,8.785698606257787,21.95153980931634
8.10530690350464,8.70933407328023,21.92
8.296746350226696,8.649190713587023,21.881791517149594
8.481143790786712,8.582878305090897,21.84667480418931
8.679982718876806,8.51028789172258,21.81504297497486
8.862917126996054,8.440959661081198,21.78629156143835
9.060049668738024,8.367795408588812,21.75070113812426
9.235935253129485,8.29525768135023,21.7083071656912
9.417791673210868,8.228250117734632,21.669116271781828
9.61799355375122,8.166284344792313,21.64407540182763
9.78648557961437,8.093763030877541,21.600412033107144
9.972462083156797,8.018035919101385,21.57092951172944
10.137874530689361,7.955029855380808,21.5248925665147
10.31536717717794,7.876293544555079,21.500523249446744
10.493221621599345,7.8090524393168215,21.459454792701514
10.640488710580918,7.734888493055346,21.411669715367832
10.802615424053565,7.665044031184688,21.37691511888467
10.954232058889385,7.597170525926083,21.33552202314253
11.104490082844867,7.522153946842621,21.297363686616237
11.254781206225202,7.460107237835125,21.26027751465159
11.391505607249641,7.380548760085526,21.226221990735894
11.529895923207635,7.31330978422219,21.18550683840252
11.64732587334964,7.238957107208192,21.13823549873546
11.771953958455663,7.166770541882864,21.103805344060586
11.890710660006828,7.1062296613605165,21.06291765164551
11.998166526598972,7.028015367086216,21.022380930808
12.100785098496708,6.950942382152222,20.984863592599307
12.192805255559527,6.887234568388099,20.940878682615015
12.295446311541522,6.812965580420908,20.90002153108939
12.36729962441276,6.732443835636507,20.858966896756897
12.444086949230144,6.671986211016926,20.81492012956091
12.512593655993149,6.595976046045044,20.77056571208401
12.572040407189279,6.527671866753106,20.72926675017715
12.629647659376726,6.451449449542327,20.68724486247504
12.679514974950736,6.386814542477338,20.642792931190296
12.708552238551803,6.314467515159136,20.597524123059063
12.750862715910639,6.241257886035475,20.555254802604612
12.766769364251868,6.160324666768789,20.50270713832688
12.785354903169484,6.097032064865658,20.46643349487155
12.799406236228304,6.0258194463491845,20.41980411267454
12.79531164137865,5.956257214056492,20.367238398958264
12.799757810208755,5.8847089987526155,20.32660571763028
12.78556216988522,5.805385430787521,20.27540875050365
12.758659804227086,5.736871969985037,20.222250122080872
12.729355836019353,5.669929452823906,20.17681094722355
12.700393694685216,5.600321419347287,20.13433386034909
12.655512632841072,5.527675822622017,20.08109807754546
12.60388828893687,5.447283726776125,20.039263958538996
12.54524611157549,5.385907537267977,19.9918233285511
12.490772594199287,5.312071159161933,19.947343181486602
12.416138691235693,5.244206326986001,19.891958174096384
12.337361954648165,5.1726202257656615,19.847725310473237
12.249448967198484,5.102166206622439,19.792367215671803
12.16395083844061,5.030755410472666,19.753764198248394
12.060149252807777,4.962358310319801,19.70401989442763
11.957733899029531,4.898009799908531,19.649165376676944
11.855686399361279,4.828923275431077,19.591122989762482
11.722670344251773,4.75236783088178,19.551483319687026
11.600974097031681,4.6848265709629,19.498966639286298
11.475765769655634,4.618073191277938,19.44286501521831
11.338699219928184,4.554053139786579,19.396020210342122
11.19933033712284,4.482644308887333,19.345451661824804
11.04523879325386,4.411915683691156,19.283511091085046
10.897453831056133,4.349643663566017,19.23846407590793
10.752604335694679,4.289242357340047,19.182074965967576
10.580982941107127,4.22152815932809,19.13564736297155
10.419769671158765,4.154274906647369,19.077740956413052
10.252580163061396,4.09499694749581,19.022518234976143
10.075420586754678,4.021964694027036,18.97000263574046
9.89663579202549,3.9566778994504963,18.912897715580232
9.715209724962193,3.905790572982632,18.858382751445045
9.543605188816226,3.841054542700481,18.80732038329756
9.35,3.78382082028206,18.750661321670766
9.168991220412417,3.719811823197513,18.690045478810372
8.981876195984889,3.662922330598889,18.63850315878397
8.787855255976853,3.606272313622475,18.58950779337635
8.599982558121848,3.5426120306914783,18.52903667220722
8.409357882739918,3.4861009738675093,18.471193789249245
8.232229345687594,3.44379151517626,18.416003909643372
8.034208112813609,3.3802366781040645,18.355416094439267
7.843322000275138,3.3238832711152777,18.29738779170404
7.666250713353955,3.274522866006589,18.247651903738188
7.492002402562349,3.2321045775160178,18.180827813936308
7.31229786045399,3.1755471969410256,18.127724622798087
7.136672894283443,3.126211765060071,18.07153009570579
6.969103242168249,3.0765727685201916,18.009411428472614
6.817396863906341,3.033891889965758,17.958265506445773
6.661268647937868,2.991471209956733,17.892526372762457
6.527066722502536,2.956010825419961,17.837808161318478
6.3946618362506085,2.9134172375408234,17.77198075623536
6.278232235271327,2.8780027797067884,17.713590827384493
6.164000324464625,2.842569260369921,17.65764706862157
6.072240113829491,2.8142849891224584,17.595294825606075
5.9891234751005085,2.7790106153089806,17.53532719968464
5.909120069858117,2.7439023306233032,17.468786448978076
5.866216838815287,2.7231048455760933,17.417901710596485
5.832752352020443,2.7024803422041765,17.3559932011971
5.808993028055724,2.6820328111341216,17.292385607544148
